artist|song|youtube_key|spotify_key
Manic Street Preachers|30-Year War|hIF0_31QbhQ|4r2gREaj9YiVV7OAwvBPDE
Manic Street Preachers|3 Ways To See Despair|UJ2Q91Yw7C0|6cWe2bqujgXuyJZA8qmPUZ
Mantra|Loudmouth|yKbzo8rR7Os|0l1A7MQ7tbSoJYiONvGrDZ
Mapei|Don't Wait|33mjGmfy7PA|2iFI5EslxJFXqF8VdXklnu
Martin Garrix|Animals|gCYcHz2k5x0|766RKRQ1ZJjmdBQ9y54HKj
Marvin Gaye|Sexual Healing (Kygo Remix)|NDH1bGnNMjw|
Mat Zo|Lucid Dreams|1FaRqsawrWQ|32pL4g45IPrLAD9rL5IMnG
Mat Zo  Porter Robinson|Easy|at3FPJaAwoY|03p1o66Hn130t8TzeLLi34
Mat. McHugh|More Money|0TI4cpTOrIY|
Mathas|Nourishment {Ft. Abbe May}|NcxDPsIX2jI|
Matt Corby|Resolution|Nj4q4rfDcNw|3Q4XRpk21TVZD98QsRJgDR
Matt Corby|Runaway|B196K_YprLw|3SWakZM9VTmOqLJm3SY0Aj
Max Frost|White Lies|DDeV0sEjplI|6sS0cYdBJCjTW9pgitwsCk
Maximo Park|Brain Cells|gfQbpunQ2WI|
Maya Jane Coles|Everything {Ft. Karin Park}|4OvpiEilNbs|
Mazzy Star|California|oEf1Qq6upEU|4Aaw7XGRKd2baTBfUAzaR2
Me|Vampire! Vampire!|pBQJX54HowE|1ar5WuMMxBf1bEsU4XwuD0
Meat Puppets|Rat Farm|snsDKPuSxAc|
Meg Mac|Every Lie|AZ-l6FDu7T4|3fCG5L9IYUAkr1wAPFhNGa
Meg Mac|Known Better|aSIHoQJjDKk|2vQ4BuFmJvUCGdHTNxNBTT
Melbourne Ska Orchestra|Lygon St Meltdown|9YhINSiIgqs|
Metronomy|I'm Aquarius|WBwHLFsiE-A|1TFUyBAIlE0sJ8fjEbZvKZ
Miami Horror|Real Slow|dDIJ-jqYulI|654F4jFUSX47l5PLM4n3So
Microwave Jenny|Only Love|Rn5ubc6kIus|
Midnight Juggernauts|Ballad Of The War Machine|Bw8yZGfYHuQ|1E3QYsQKoEpPPNGMDqFIfl
Midnight Juggernauts|Memorium|CkxHj5OVfu4|10IQ34Uqxm1cAHzynaIJVt
Mighty Mouse|In Front Of Our Friends {Ft. Monarchy}|zJhDg5XJGVc|
Miguel|Do You|s-BW2gKnVz8|4THgRPmLvhNmM9Lzj8qrvH
Mikal Cronin|Weight|0S2eTV2v3V0|2h0JffoZxTcCK95cekgyYT
Mikhael Paskalev|I Spy|nksTXmu1UAg|3lo2RJDjqTUePp6KhGu3Eq
Miley Cyrus|Wrecking Ball|My2FRPA3Gf8|6oDPg7fXW3Ug3KmbafrXzA
Millions|Nineteen|dSTtpLuDUAA|20haAJ66WKMPlnSQPlSkgM
Milwaukee Banks|Pluto Bounce|-Msorg1G4wA|
Mind Over Matter|Real Life {Ft. K.I.K.I.}|SDhMg9J0mEE|
Missy Higgins|We Ride|3wdabOcTAkE|4u6192PFctBJ1MOEVKjAMH
Moderat|Bad Kingdom|3NPxqXMZq7o|6vIMQB4hBD6ERSOCghGQkj
Mogwai|Remurdered|sZ5nEuG-CRc|56BtIRP220yrOaDPwW6Wx7
Monchichi|Work||
Money Go Round, The|Endless Sun|d-fuRLTXyMY|5HjMZclbX0pozuMTxtjtbG
Mooro|M66R6|u9tRUiDOWxM|2Lnaf3FuwnqIW69bc405u1
Motez|Ride Roof Back|6ahPJDx8_pU|5gaU588dvXe94X1v1c6aT7
Mount Kimbie|Made To Stray|7SfFInoSotg|6t3GC2nW76Lqx3kAwZixUi
Mount Kimbie|You Took Your Time (feat. King Krule)|aVBH1qIqe7Y|3zBgPi9s8iroxNQ5rNYeQR
Movement|Us|jpIz5sAu0B8|3J5XaFYFynpEHKWWjJAKvA
Mr Little Jeans|Oh Sailor|T5Os1RRYDsA|6Y9XT5CvpjfUBASN4nbWgT
Mr. Hill  Rahjconkas|Telescope|ZyiUgQ12upo|2fWcF3rzDuM3pQ4pgidKAg
Murlocs, The|Space Cadet|XlhSpbTApTo|
Murlocs, The|Rattle The Chain|C30Q97E92EA|
My Bloody Valentine|Only Tomorrow|y2FQ3ih0MoE|
N.A.S.A.|Hide {Ft. Aynzli Jones}|Z030yuRcj08|
Nahko and Medicine For The People|Warrior People|6IkrAdd8gPM|3M1H16s9SeG2AplIhf5MnA
Naked And Famous, The|I Kill Giants|1I56yYHxP2k|0SqlMOpuz5bzASGBuWkuHY
National, The|Don't Swallow The Cap|bFnA-8H-5lo|0QEHU0ZccfSXYUpF2iVUab
National, The|Demons|N527oBKIPMc|6OQip5XRRwqZJVFEJu8UTM
Neil Davidge|Never forget (midnight version)||2JSP8cdjoBJzahdIy183rJ
New Gods|Razorblades|9qBEuIlp_fs|102kAZu7XmGFM1PWvh3b18
Ngaiire|Around|GkCqVIOAdwE|2bdx5IRaMors0kuuEWRnUK
Nick Cave  The Bad Seeds|Jubilee Street|G6rTZe6gtS8|76Q9wf2sC4BQbg6AdvLHvJ
Nick Cave  The Bad Seeds|We No Who U R|2kBl86cIV3g|5lXGXHz2hLmundOtfjHgCY
Nick Cave  The Bad Seeds|Higgs Boson Blues|1GWsdqCYvgw|03QzpztcWhNvRb9zHPg5Q3
Nine Inch Nails|Various Methods of Escape|Om0lCG1RjHQ|4Cp6Mq59YlBMp2M2ZK5gIB
Nine Inch Nails|Everything|2l0swKptAqc|3EnXOFhkcaUl6THFnyFMi7
Nine Inch Nails|Came Back Haunted|TgwrxcO48N8|0jem8KSDqhiOoIWIqrJZbI
Nine Inch Nails|Copy Of A|pVB_DI4ajKA|5ECySGXI4N8MCv6jf7HU9n
Noah And The Whale|There Will Come A Time|T08EafkXARo|0lRYhDJ2LhqRNIz57wzju6
Northeast Party House|Youth Allowance|h9J6oO9iMFU|5niQoe9GNDjf7flma3HyDC
Northlane|Genesis|VdVW-uoikUg|2N7KduZJFuWaK7Qanqr2LU
Northlane|Masquerade|mbqu3EKBJuo|75saXNlkYQ5zEqSz7R6KiA
Northlane|Quantum Flux|MIajmLP46b4|0hZVoEGeSZG2A5gjZx46Ig
Obits|Spun Out|W_PqOB9ANRo|2SM6QVTqwzw2D1cmsgGNOB
Occupants, The|Wonderland||
Occupants, The|I've Been Thinking|oy-50Cqbcyo|2osv0zB15ytOIoLA3X9iBS
Ocean Party, The|Split|Lz-CvXR_3M4|4IIHYmjNMfkXpTL5hg5cO0
Of Monsters And Men|Skeletons {Like A Version}|G-vkd3-4EdI|
Okkervil River|It Was My Season|PjLP1n3h7Vc|7LKv99xL1zPXNHhVMhBf07
Oliver Tank|Different Speed {Ft. Ta-ku}|CpE07uD0jyY|
Oliver Tank|You Never Know {Ft. Hayden Calnin}|uA8z9vpHCtU|
OneRepublic|If I Lose Myself|TGx0rApSk6w|0AhRPDuVwHkLAACbPXidb3
OneRepublic|Counting Stars|hT_nvWreIhg|519uJbE3zyKLlToVA65PrP
Oscar Key Sung|It's Coming|8UTiC_KtbSk|
Oscar Key Sung|All I Could Do|SxIoBlfRK8A|1QOSvORKy3OUzIrm3R1Hld
Owl Eyes|Closure|qxBPf3ZXf-E|3Q6E7n96VmqNGAuAKO9For
Owl Eyes|Nightswim|p8K9ItKJjQg|4XU6H0zPlBe6FsrRt0mYqM
P. Smurf|I Heard The World Screaming|Dw4oYIFIedE|
PAPA|Young Rut|Vs_m3xaZQP4|1OO8jZXbcBiy1BHd4btWyH
PIXIES|Indie Cindy|PDa3cY7U6NA|0odNlRhkvFZPHTYmFBCgF4
PVT|Shiver|pbLRNOVUULk|0l9Dij30mEXvm79lqf2Dh9
PVT|Nothing Arrived {Like A Version}|Wh5TY_MV4j8|
PVT|Love  Defeat|2beNP2DWjTU|0AEPN2QRCc7ElRQa7H3t3w
PVT|Vertigo|87NOXM8ruYQ|2Aeq2lgWSqtUcHzlurlSeG
PVT|Casual Success|4lm1rS_LA6k|5JH7vq9zxYaW27iXGsdfKY
PVT|Evolution|jFT2dIV5h30|4WFNEznPmZ8ebc8T52oIZW
PVT|Homosapien|KBLHapT9TB0|0l9Dij30mEXvm79lqf2Dh9
Palma Violets|Step Up For The Cool Cats|LLNekdqdEgw|2WRh5NjSCLdaynh890QGLb
Palms|This Last Year|DYcIJzw_7oY|1qHbtikwjBVM0uIUgqTeja
Panama|We Have Love|DlKYTjvFm-A|1RmoRgYZ8USQxTQrJvFudb
Panama|Always|UylPrMcurB8|2AibowzHMkcQunibSKyApw
Papa Vs Pretty|My Life Is Yours|Vt7FNn2uYqQ|7GzmmF4u8AkMoP9EaLKjww
Paper Kites, The|Help Me Lose My Mind {Like A Version}|SDENF4enY8I|
Paper Kites, The|St. Clarity|W5nrAHk_x8M|2zLCmEVHGxh2Sf2eIKLJNa
Paper Kites, The|Young|CF8PSGl-aIY|2BOof6lYrGfz6BojJ0aeJd
Paper Kites, The|In Reverie|VRh1lax8GUI|38cDFTqVPrPw0eRmaa0YhL
Paramore|Ain't It Fun|fDQt4KLRT4M|1j8z4TTjJ1YOdoFEDwJTQa
Parquet Courts|Borrowed Time|ACj-F63GK_M|7l7vrkJPhh3uYEjanMx1FA
Parquet Courts|Master Of My Craft|6UFzde_Y_t0|4dDKCJ79GkFc9fb3QDxdQ9
Parquet Courts|Stoned And Starving|a5CvZTIoir8|39qdXSbpbOnjkIBwPmmACO
Parquet Courts|You've Got Me Wonderin' Now|MzUMd9O-k3w|32XT2TEeaYcXMEYBcXqY9n
Passenger|Let Her Go|RBumgq5yVrA|6GmUVqe73u5YRfUUynZK6I
Pataphysics|Breathe In|EGEOqgA00GU|15KJ6MHep4dtz8Wpd7GeMh
Patrick James|Wait|GmCVZKD_ogY|0NjJHCdHoADWOFMoQgrxTd
Peace|Lovesick|J2irlBYxkGo|2NqVgVZstbhxp3FF8RieCa
Pearl Jam|Mind Your Manners|jWQYYavheUA|54u01HJsbqxpi2TcbGosW5
Peggy Sue|Idle|EM2hmH2UT-I|3e5oAydWYc0cVQ9KEDe4Dr
Peking Duk|Feels Like|S2PxIH6PReE|6kXdt9VZQsFHpyfsLgce98
Pez|The Game|7UyGdzx2yRA|4rQOEHdyUD92FdWIoQdgPn
Pez|One Life {Ft Tys}|XSYpeIRa6G0|
Pharell Williams|Happy|y6Sxv-sUYtM|
Phebe Starr|Tonight||2ZIOZFqGW4VNzVJjx062Jv
Phebe Starr|Jurassica|nNuaGBUgpS4|4F31pm9Hep0Re7EYhx1qKm
Phoenix|Entertainment|tBsRvthVhdw|1VQ6FXasIrdkshSHfX6sde
Phoenix|Bourgeois|Ypma9bJKw1E|4uKNIW07jP5egJD4eiO7fl
Phoenix|Chloroform|kLZWhmfs6lQ|3sk9tB3Zzz7nzq6X1JJLkB
Phoenix|The Real Thing|zIHX5XwEO88|7EIADzwAj9LjwoLwFCMcUr
Phoenix|S.O.S. In Bel Air|16h_ZXYNeIw|0TkBS0FUphEkEkV3yLvwk5
Phoenix|Drakkar Noir|9goJ7YUxKYM|0vSVzmna6Q9BciO9Ak75MW
Phoenix|Trying To Be Cool|OePvsCfKHJg|1VSYFVO0mI1XziboMAJBaO
Phoenix|Don't|BhQAzyA7TiU|1i8vGQZ2S5ZRu0xu6KNWkw
Phoncurves, The|Heartstrings|p1uE-OwG8DI|0OijxqL1PoGitB5dSRGOyi
Phosphorescent|Song For Zula|FcdOLKx2XG8|2kD2li0Gfjqh26jYNz6Z6p
Pigeon|Two Moon Love|pmsEJWRQVlc|2GGYcajCQI9zy1QhlEOINE
Placebo|Bosco|Cle4qE5Qy2s|4OrgBSQTU5x35C1nqcdgU1
Placebo|Loud Like Love|pi_AJxsdOKo|5hxuBWWmk9cGM1p8vrJ8bP
Pluto Jonze|Eject|rDgiQ_6uqVs|6Opg1Gqb2owrsWcJvnsSZ1
Polica|Chain My Name|x7WApON7OGE|5cRQTOAzO7z7llLVVEFWD0
Polica|Tiff {Ft. Justin Vernon}|2CzNcXzrZ7Q|
Polica|Smug|iZiTkIqZs3Y|5tp2CjzrUhcQWfc0LlKDzJ
Polyphonic Spree, The|You Don't Know Me|hGiEL_BGToo|7knhXzHyKN7ZBMJpbYuwGF
Pomo|So Fine|nsiq8_Q5CFE|6TgYjy182o47Nu2q7Nk2Mf
Pond|Giant Tortoise|jvZ9tEb67HE|47EvIwK62QX5M5ljeJQFHi
Pond|Xanman|rSFsYvvSXqc|5nDMzIuWJVl3lDXbRHat0B
Portugal. The Man|Evil Friends|-zpBbrXLxP4|4WMuY659P2MKnoW40oGXe8
Portugal. The Man|Plastic Soldiers|7brVyb8MomQ|2VjySzgGQeZcMGWuPMAnBF
Portugal. The Man|Modern Jesus|q8e1sSNsf44|7iOyMOxdOULvXqUqC26spJ
Postal Service, The|A Tattered Line Of String|K2xNj630NBU|64ZutGB9OXDUDho6bcttqb
Preatures, The|Manic Baby|PDUBjS5a4uE|68NxIaewEABNb8We46wlEb
Preatures, The|Is This How You Feel?|M8XmoroZ3zo|1pWk0C6396ZgRbgM2c00PH
Primal Scream|2013|bdCraT9_wk4|290KgdXZZ0zEnb9UUettkO
Purpose|Comin Home {Ft. Illy, Jimmy Nice  Joyride}|Hox2h8pjIdM|
Puscifer|Breathe|O-n31dNUs9I|3IpvmE4e3TMq7TmqAl8OGF
Pusha T|King Push|YAFVu_A4OwQ|7G4rtRR1pWzkcGv0K209o4
Pusha T|Nosetalgia {Ft. Kendrick Lamar}|u-2ckLBV21g|
Pusha T|Numbers On The Boards|DawrlSwHUiM|5243RHbTTd4oci9YjktHBW
Pyramid|Wolf|WN-vYp8aeSc|7uUv1BbccQrHNnprV4Nnas
Quasi|Nostalgia Kills|rxryek3ebWU|5Xn69wdQCEEbaim48nflYC
Quasimoto|Planned Attack|_0sPtj57inQ|0yVeRhXUbCe094gbfHcDGs
Queens Of The Stone Age|I Appear Missing|fCy8pjhl97A|6mfKEPTYiBAYZ9z0429jsp
Queens Of The Stone Age|Fairweather Friends|t5GiG7SqcAo|4RdQZodcn9NwMVW6sGNnp6
Queens Of The Stone Age|Keep Your Eyes Peeled|DhaIb30mJiQ|5kgvRTKmoJChOc5PAdHZg3
Queens Of The Stone Age|If I Had A Tail|21pJ2m45P0I|0wmaGiDKtKaRf7G8nBfNsQ
Queens Of The Stone Age|I Sat By The Ocean|gOXaUjGk-yY|7oXRMDUzBPekkLRTJhSGvC
Queens Of The Stone Age|Kalopsia|T8fuMoW0HAA|4IswprVy2RdWGhiJVKWYau
Queens Of The Stone Age|My God Is The Sun|iFca32_7YUU|1Pc3gTtQG4Cq1x81NcXtCN
Queens Of The Stone Age|The Vampyre Of Time And Memory|AEIVlYegHx8|5q453TyHMg7pxYdNG9nufn
Queens Of The Stone Age|Smooth Sailing|qUk4SI9utxw|1Dhi8OBMSyukjUQ93uBfNz
R.A. The Rugged Man|The People's Champ|G5v2ePtIH6w|2d47eNv9k9UHbRlU8ljN6C
RAC|Let Go {Ft. Kele  Mndr}|SeXBiXcEBkY|
RAC|Let Go|SeXBiXcEBkY|6UNsfW1iCKX4phMWE401dT
RUFUS|Desert Night|atRKZIKBm7A|0fA3ruzS6m00zcUJ5wA95Z
RUFUS|Rendezvous|SA4h_AqgThY|75yBv22VKycIX429PzwjTC
RUFUS|Two Clocks|bJsVRTNQdfU|5yLQ6ejuFIQ0pL7CyxuHk1
RUFUS|Unforgiven|j32wK02WZ9o|1oXFCoG65lQORMGt1WBia1
RUFUS|Modest Life|LVXKO8DGOKk|3AO31CYySpfaRKsaRuMkcM
RUFUS|Take Me|UKa6nkmqHFQ|0t5gvCYBnURaGA4YWzEgQ5
RUFUS|Sundream|OO-NoNU68fI|1GakwODaE19qBffBx6COXX
RUFUS|Tonight|GCa_TKn9ghI|6L51r8nRy4Zdt79uw59K8R
RUFUS|Simplicity Is Bliss|U3jLedBQvRk|1gMio0m7kLg9J3cbcnG0UX
Rainbow Chan|Haircut|3J4_4cv0cC0|2kRGy9Iju8eFUIWj7AnxBE
Rainy Day Women|Ain't It Time|sSDfJWDhebg|1vkHkTGYXF5OAo8yxjvurW
Rainy Day Women|Friends|pLqB9SR1wFA|3zLkgJqEEHdulTLmSVsiZ4
Red Fang|Blood Like Cream|pfmGAfYW1Yg|6950ik0V6HCWgnLIFKe8FX
Regurgitator|Mountains|Q_4FmiJjBu0|1fm3Rkl2iDunM4AmewMk81
Regurgitator|Fuck You Sweetness|ZJ6WZLHsDzk|2CMjssBKyvPf455UR2dUnI
Remi|Since I Left You {Like A Version}|TzTFghf7gT8|
Remi|Sangria|YNUD19rgB6g|
Remi|Saggin|uy0CqlS3xcw|
Rhye|Open|sng_CdAAw8M|4nLaeAathdcgAhhB0h5aWe
Riton|Lost My Mind|cSI_9QOD2_M|6ZugyaUlYakdf34yp7fFJK
Robbie Miller|Don't Go Walking Away|MsfdJap8FGg|
Robert DeLong|Change (How You Feel)|v44_7X5JmKE|0tCD4IwdSCS6PVHDXhxmQx
Robert Delong|Global Concepts|nnSyu4eZkZ4|37E9Yatw0UtG5gawq35S0q
Robert Delong|Happy|0XlARVImjVo|54KpCKpIe6JdaYV9Ipg05C
Robin Thicke (Ft. T.I.  Pharrell Williams)|Blurred Lines|yyDUC1LUXSU|
Rosie Lowe|Right Thing|7UBhcUbCqBs|31VI44gOznmgrPCONUhrhI
Royal Blood|Out Of The Black|-_3mNCaJgNM|12NjSwoyYGPDYSSCMK4qbs
Royksopp|Running To The Sea {Ft. Susanne Sundfor}|VFZREifFcEs|
Rubens, The|Friday On My Mind {Like A Version}|dTCssVzTluY|
Rudimental|Feel The Love (feat. John Newman)|oABEGc8Dus0|0nypsuS2jtogLaJDcRQ4Ya
Rudimental|Home|BvpOtqv8_9k|6jYIc1aO9W3W5RYOVFL10c
Rudimental|Powerless {Ft. Becky Hill}|tGl665t5PLk|
Rudimental|Hide {Ft. Sinead Harnett}|0NYY9qaeTe8|
Rudimental|Baby {Ft. Mnek  Sinead Harnett}|tveH9jg1FRA|
Rudimental|Right Here {Ft. Foxes}|hbRU-HbsqUw|
Rudimental|Free {Ft. Emeli Sande}|KDPW_g2AhAU|
Rudimental|Right Here (feat. Foxes)|hbRU-HbsqUw|7BPVjSTnKJuO4t9IaXgAXT
Rudimental|Hell Could Freeze|dywa3i7lXxE|7sYdx7Bbeer2cPjYRClgMx
Rudimental|Waiting All Night {Ft. Ella Eyre}|M97vR2V4vTs|5h0vmK0YzeQqfFMl6sjGMW
Rudimental|Ready Or Not {Like A Version}|BOSw-Ub6CvU|
Rufus|Imaginary Air|_WjjeGltLGc|74QTwemEPVW5TYTnmPIErG
Run The Jewels|Banana Clipper {Ft. Big Boi}|elafeeA3QFE|
Ry X|Berlin|cFXN20bpWtY|2aFC6EAvz25EC0osKd8PK0
Ryan Hemsworth|Perfectly|dGrX9_4C8j4|
RÜfÜS|Desert Night|atRKZIKBm7A|0fA3ruzS6m00zcUJ5wA95Z
SAFIA|Listen To Soul, Listen To Blues|hWe3eEqwPPs|4fP5loW8jdInuJFnguexOl
Sage The Gemini|Gas Pedal (Motez edit)|Gu2yAZnv3_U|
Sam Smith|Money On My Mind|gVa5HUGGPmo|
Sam Smith x Nile Rodgers x Disclosure x Jimmy Napes|Together|KsU189WyU68|
San Cisco|Awkward|ukNOaKeUEQY|3qjF2EzZ7Kx0VD1AooRFjy
San Cisco|Wild Things|h32_wNcjLZA|0GJ6inV37pjdFNcgopTj8o
San Cisco|Fred Astaire|ultX5ZR-sQE|59CzyyXjbOfTxfsv5MnBOV
San Cisco|Beach|7pl2L-ldozI|1t7jFDW4HWlV5xaOImyBjv
San Cisco|Get Lucky {Like A Version}|Bf8Tda6rmi4|
San Cisco|Rocket Ship|RN0Q932ssCw|6uwfRXFaXWBFrFVqPFF95B
San Cisco|Golden Revolver|A1nPs2WH_UQ|1JTXCcBBlHPyjA3Dv7Ynya
San Cisco|Metaphors|QA_fuEeCRRQ|6E27AELfi7YZwhRvbgtpLL
San Fermin|Sonsick|Ld81Y6Em3NM|07e27U0ugWBoFFN7r33WOq
Saskwatch|Hands|qnE9CPmqYe0|4rOTgVBhhLlPeHmVRLhxtU
Saskwatch|I Get Lonely|Hac3g5QbbNc|3IeLkP1dG1K9TA18eMJ3g0
Savages|She Will|kebq-cENNn0|345yzi3WeMTpMTl3Nyvjjk
Savages|Shut Up|FuIB8HEmnoY|12RC8PzvADK34H7DoyD8GH
Savages|Hit Me|MctnSP9yCsg|4OBM2rZSQZas2DfBeWkIla
Saviour|Strength|803vnzGZg6k|1hKcHkym54hn6DRlPp2z0Y
Sea Legs|Take A Little For Yourself||
Seekae|Another|qOkVwW64WyA|5Nma1NHNI0fIiYa5z43ucl
Seth Sentry|Punch In The Face {Like A Version}|AskD3RtcARs|
Sharon Van Etten|People They Ain't No Good {Like A Version}|M4TCAjfGN1M|
She  Him|London|7Eyu1mpwPnY|4Hjei5Fmk8f8wuL5eejFcf
Shining Bird|Distant Dreaming|JpouMXpR-eA|4XHX6vhuMyUqJzJlFymfKR
Shockone|Home {Ft. Reija Lee}|RTAtYBcVIV0|
Shockone|Universes {Ft. Phetsta  Reija Lee}|agxAl92Uf3c|
Shockone|Lazerbeam {Ft. Metrik  Kyza}|pJ8LNxuEGcw|
Shockone|Light Cycles|1oSxF0cNlNM|1uCexC2DOyhov59wTRXKCX
Shockone|Lose Control|jjuZ0okWsn0|6NR25KryBUoaSAwJ176M1w
Shockone|Infinity's Silence|mocQDEPaMjg|6hOhUDec78rHAPgwmE0TLl
Shockone|Harmonize|db_AwOCtbAc|1jwA0dE3EqhtvqR6MHs87d
Shockone|Big Bounce|guQ1youdFRE|3mCgUPfFFAC1kLb6ZDep3H
Shout Out Louds|Destroy|W4JEerGkN_Y|5h9TTtpZ7t2vhgERUnTCDQ
Shy Kidx|Orion|IVofpqF54zI|6LMuLYXCvK7DMA4nbRAoF1
Sia|Elastic Heart {Ft. The Weeknd  Diplo}|WtU0agXPNdM|
Sierra|Imagery|I2LV60GPSYQ|78ryDpnh5NTeXThHJkh42m
Sierra|Chase|vFj0QCfyOPI|2wZ5Jvk7OqFgP6vSJmxYRj
Sietta|Let It Go|kbnmH-WFm6M|4YK3X0Uu7II0c7VaddyoW9
Sigur Ros|Kveikur|Zl1__PhECzg|3GEZqXBXa2NYpsxgskDxHd
Sigur Ros|Isjaki|dF6E47Pn6mY|06FOFzecZN4wdNwXCfBxeX
Sigur Ros|Brennisteinn|Oc6zXSdYXm8|3GEZqXBXa2NYpsxgskDxHd
Simone  Girlfunkle|Secret|DBO3aCUBpTM|4UFIuCJvmLiAkkIoe0Y8X9
Sincerely, Grizzly|Us; or Optimism|e84SOvXakfE|
Sinjin Hawke|Promnight|vYa_5v1S0_M|
Sinking Teeth, The|Temporary Living|uqNMjQkac6o|5WqfC3OTAdaWtKjmic0Hbq
Skaters|Deadbolt|55--lgQ7AT4|38nUe5f4f6TazGV1J4aRRD
Skeleton Jack|Moonbeam||
Skipping Girl Vinegar|Making Our Way|B1RrGeQPIOE|5U4b6JFBU4bsGykyWUQ1ar
Skrillex|The Reason|PoTp-TaOf_0|
Skrillex  Alvin Risk|Try It Out|-iQRaZje0RA|78kbjzM5qs80tL56OJRefz
Sky Ferreira|You're Not The One|IFCZP1Nz3Ds|4N2HgoTJLHGCD4jKX1sFqQ
Sleigh Bells|24||0FOWOO3fCpd9nc372nIrNK
Sleigh Bells|Bitter Rivals|Cr-ahiFDkts|0rnzWaewkJoMMyOVmv7pqw
Smith Street Band, The|Ducks Fly Together|YD8mp5G0ja8|66L8V84XCjOpgjoLuI6GC7
Smith Westerns|Varsity|ykOK2XZ80vg|504NrtECpduChwLfu2K2se
Snakadaktal|Hung On Tight|MNN1JWnXzyQ|0Id3m6dZHlIbRLWWhByhC5
Snakadaktal|The Sun II|keDoOlmf8m4|4kgk1pRHjXoOpwSWzKggAk
Snakadaktal|Fall Underneath|TmDS_shIvQ8|5WmiLoRHqFChpwaeep4nzM
Sohn|Lessons|e17iXDf0NGE|4jEYbXkcIctffZOkcJONoO
Solange|Lovers In The Parking Lot|Ed0BMSfEwuI|2EqDyrZqP69SpjlXUcNgtf
Something For Kate|Sweet Nothing {Like A Version}|TWT95XylU90|
Son, The|All I Know {Ft. 360  Jackie Onassis} {Jackie Onassis Remix}||
Sons Of Rico|I'm Not Thinkin' About You|58MXh55Ibzw|7s5LvtjTmDtEn3exHw6W83
Sons Of The East|Hold On|3KAegTxyO1I|3p82oFueSOlMnxEoex450n
Sophie|Bipp|MVc3Z-bG6Eo|5Q0YoqbVUvdtwJ36ctVuic
Sound City Players|From Can To Can't|d2GCp8vs168|
Sound City Players|Centipede|nf4L_OQOZsk|
Speedy Ortiz|Tiger Tank|-V3hM-YDsOk|6o19DF4hgYCZuIySfR3swL
Spender|Bed  Chair|HgU3rROkeIE|0gPmGvGo6fwAmB8rFp2Qyw
Spiderbait|Straight Through The Sun|EVqYzazCX0Q|32DqJEcneBMB6I4la7H1z4
Spiderbait|It's Beautiful|lcWT09t18NQ|3wtc0TISxq86wkAljcG9H8
Spit Syndicate|Latch {Like A Version}|sxR1sH6Nhjk|
Spit Syndicate|Folly|m_POeM9Us8A|1xmKibUcBSlKQ2yXLqjAxw
Spit Syndicate|Amazing|uETYU7i5d9k|6J3j0S5PeuyjHrcBRqZHvU
St Lucia|Elevate|n-sKMiNqTjs|5BxVRqpZi6tIhAap1ZjzVD
Sticky Fingers|Australia Street|TETVNH3k8Ag|0O0M44llUQuPdJAkROQRch
Stonefield|Put Your Curse On Me|EUhaDppM1B0|29AAfdDSJfP9pKHOgfySuH
Stonefield|Love You Deserve|Oddr4WKYkFk|4vpHSJ5edi7eR2Fuxbgv1c
Storm Queen|Look Right Through {MK Dub III}|bOH-a6yYoo0|3mIGZSKT5S6iJHplsEQFCT
Stormchasers|Someone Else|NUJkY3bCDe8|5KjuU9HpS35pZ1ko4y2Sl9
Strokes, The|Happy Ending|VbXcthY4124|1OXGJ7jRok4c3KBnIYkuwH
Strokes, The|All The Time|TJC8zeu3MHk|7uFZNMEZzAGOwQ6EZID1K4
Strokes, The|50/50|BgkGx8A85r0|4e2zFEzvStC5enQakQW0Zr
Strokes, The|Partners In Crime|lSPQWBrcxmA|2ncRH1zCER8iHXYhlHXyam
Strokes, The|Welcome To Japan|hxsPF4bsDmc|7bfocP7GYoLOutUYpTI8tx
Strokes, The|80s Comedown Machine|dPDfaTzBcb4|2lffRiAET2Xt6BNb4EmkS2
Strokes, The|Slow Animals|V5FH3o6icWY|5y1FCAhYarSCNO9I9hS82M
Strokes, The|Tap Out|-7PINAYE4z4|2ThdB23G9Rgf1ExndFGEEg
Strokes, The|One Way Trigger|itY62ToB5SE|5GKVcvTgnFYtfh25qKQtRg
Stromae|Formidable|S_xH7noaqTA|4z70Px77quweOupQRiaG2Q
Stromae|Papaoutai|oiKj0Z_Xnjc|6MvTH94jL3GxlVFO5Ssk1L
Strypes, The|What A Shame|2gQbnLCgLCU|3tzqQ1PSBegC7vhmrAsvy2
Subs, The  Etienne De Crecy|The Moment To Give|GuI1F6Bk4kk|6noayjlsRYC9bvbpfK46QY
Suburban Dark|Skeletonne {Ft. Jeswon}|poLJLqAh5dY|
Suburban Dark|Mind Reader {Ft. Jeswon}|M17PKsPVZTI|
Sugarpuss|Fallin' Outta Love|m8vdHRpP1vE|
Sugarpuss|Drinking Alone|I9ut--VFMPo|06jTB2h3ASwPPwVNUSxnaW
Super Best Friends|Round and Round|5H7BTKTOwLE|0JwksXp3oD8ZCmcpwGfkIp
Super Wild Horses|Alligator|jPv0K4--NFM|1ANvrbW7xIEtsDofBIyprR
Superchunk|FOH|zk2MnAz7lcM|3SfDxn0bNbjEoPXhYj3rbH
Sures|Waste|o7QOTxPxuPo|7u1PXDAc4mgHgO7iAi1AH5
