artist|song|youtube_key|spotify_key|jjj_preview
Deutsch Duke|Harder Without You|9Bi1AeHoxs4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f7036d0b25739370d6cb984e142529c7.mp3
Deutsch Duke|Battleground|_QuttgadgeQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4878d4b1b519b2d6a8c3c189a1ab9e9f.mp3
Devotional|Wild Blue|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/02999d2e16fae36d28d997b4021a9776.mp3
Diafrix|Wake Up|L9pHTcyoUZY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/94df6e87d26728b0acf5c3ca9fcc2a12.mp3
Dianas|Favourite Place|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5f49fc7c9759400b01cdad69fe3cf24f.mp3
Dianas|Good Enough Girl|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3ba5aa43b5f1ac868df38b5bdb65b08b.mp3
Dick Diver|Tearing The Posters Down|bkMPEC9bBxw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/901fa442acdcc5e69231c6baef727767.mp3
Dick Diver|Waste The Alphabet|oOG_T4ZVfsA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c7e6a4a476d72d55c9d7ac4c9caeb9ec.mp3
Digitalism|Roller|QnQNk_oJvzc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8886b10355faa5abdbe7f83be46e686b.mp3
Dillon Francis|Bruk Bruk (I Need Your Lovin)|uKDgEPvjvR8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/899e4820ae7951fa554e7be3ade1904c.mp3
Dillon Francis & Kygo|Coming Over {Ft. James Hersey}|fmAnU6egxTE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/04d4c0614541699e8bda91c597f7f611.mp3
Dillon Francis & Skrillex|Bun Up The Dance|7U3V-djfoTM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/99c1cc2dff32a2f24555a477e8cbb4e5.mp3
Dilly Dally|Desire|lMrZi0whVpM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1f6ef83b6c497079fe5971a532682d8.mp3
Diplo & Sleepy Tom|Be Right There|HIJ5XvZeb-k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5e189851de5a85dac5087c83a9dc8ae0.mp3
Disclosure|Holding On {Ft. Gregory Porter}|gVN6FqPpChQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f6cce8e429b3d266afff7a0670a945c2.mp3
Disclosure|Bang That|8nZStMpEDio||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5ce52ab89504b03b47799a398b062948.mp3
Disclosure|Jaded|zjVSewbKllk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b0bad03733f34fdaeab6d7897c434b8a.mp3
Disclosure|Magnets {Ft. Lorde}|b_KfnGBtVeA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ddfa5ebc8eac74ec08825882d4c24975.mp3
Disclosure|Masterpiece {Ft. Jordan Rakei}|f-hPaZ2bM-I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/90f7362e17b2c8662c8c407fa4d738f6.mp3
Disclosure|Moving Mountains {Ft. Brendan Riley}|dvQok4pc_8w||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0fa2eb2856d115d3cb5422f46dcdf283.mp3
Disclosure|Nocturnal {Ft. The Weeknd}|4E0bgxgncrE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/71a3e027ec1ec5205c026a40cd4a838c.mp3
Disclosure|Omen {Ft. Sam Smith}|fB63ztKnGvo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a276194f1c55aaf1c7ade91a61035f66.mp3
Disclosure|Willing & Able {Ft. Kwabs}|1wc3RtxGftA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/054a4ad08e3d7163a3148afbc0381c1e.mp3
Disclosure|Hourglass {Ft. Lion Babe}|m2z8Caoww44||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cfd0c8cd38737296e1601ab57b5fe7eb.mp3
Districts, The|Chlorine|TPOGqZkRUDk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/82441d97e39a0f83eb66ed228e70c239.mp3
Districts, The|Peaches|T4cyHp_5Mi4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3c9b0f3e756145341fa547b476923764.mp3
Districts, The|Hounds|dOPgpEWikDg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/07e0dc61e11dae5185b7d86cc1dad8ae.mp3
Dividem|All In My Head|0FJgLiEjpXI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5e74dd5b6ebdc8d3b2dc06236e3b57b0.mp3
Dizz1|Get 'Em Up {Ft. Frank Nitt}|skQpcP_3sYA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d5d2d809cae8a5125b01aa58784956d5.mp3
Dizz1|Clocks|4IRWjps9hkg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/baa93a261dd0d8f71544f94909959395.mp3
Dizzee Rascal|Nutcrackerz {Ft. Giggs}|tpY-DPB2NYk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3ebb2aeff071574da78156a0f2e9b393.mp3
Django Django|First Light|oACQyGiM9Lg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5f6f5522cdb3f701273c07d5792887c5.mp3
Django Django|Giant|JzISqg7ugWg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fe24f79d3f7d8f7e6288503bfa61cab4.mp3
Django Django|Pause Repeat|gjTuN8Hz16A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1646e3cc11f2dc443cac2cb7eec6f0f.mp3
Django Django|Reflections|HxK7yP8NPSQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c86176bcc406dd96df23fe49eb113c5b.mp3
Django Django|Shake And Tremble|Lqy3l63px9U||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bf89efa50d35d8b8873c8d5247a36a80.mp3
Doe Paoro|Nostalgia|L3s08MJAP_M||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/245b5033c80d9eb99198a4f5adc9ed6f.mp3
Doe Paoro|The Wind {Ft. Adam Rhodes}|HuRU2v6Moak||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3882e6e1140a40b3c925979fc2549d20.mp3
Doe Paoro|Growth/Decay|liyOkxdwuok||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/28f8edfcdbde4e1795231dd4bc62423a.mp3
Dollar Bar|Australia Hates Me|xS7uS-V7SiA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2f9990c844ff727e9a361f321e5dc47c.mp3
Dom Dolla & Go Freek|Define|DMkZc_8-rfk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a309115db08b82cdbc98fd11020b69e9.mp3
Domenique Dumont|L'esprit de l'escalier|BlQtwotiPvs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4c3b66ef68b7a640ff76f33edf1ea28f.mp3
Donatachi|Gold {Ft. Tashka}|ISkjUbwIlV4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/97e935f09232e484599d016f9cc61b68.mp3
Donnie Trumpet & The Social Experiment|Sunday Candy|i4ooH8frBWg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/45b300c7ab7edd87cb62fc639a605233.mp3
Doom Mountain|I'm Just A Man|EsB-0_bv-rY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f5704caf3cfc2704ab7d3f63737dd32b.mp3
Dornik|Drive|GQvIdZ5Q_x0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/897247e9457bae9c22f1357208b4e30b.mp3
Dorsal Fins|Pash {triple j Like A Version}|SMbpbJ7k3_k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/087077886dcf49f977db4f5f02da9916.mp3
Dorsal Fins|Cut The Wire|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a842b79d30d51194133c0ba57c167ff6.mp3
Dorsal Fins|Sun & Stars|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/94bffbe889ae33764a732793a460cc72.mp3
Dorsal Fins|Mind Renovation|Uzf4GgUdJRk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/26949e37e30c78ddcf6ece6dbffbfb86.mp3
Dr. Colossus|Stupid Sexy Flanders|RSDlOhpNoOI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4411e9c64582b57e7f1e09994af1037f.mp3
Dr. Dre|Deep Water {Ft. Kendrick Lamar/K-AL}|DGYQSJuQJGM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4dffc91a428bdd8c34fcd7a0db9ee069.mp3
Dr. Dre|Talking To My Diary|zkEWh2-LHRA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/714786e0fcc2f4bd2451a656e67ab754.mp3
Dr. Dre|It's All On Me {Ft. Justus/BJ The Chicago Kid}|0AM2Tkzncn8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e14aa723f8812d7c6a330fc7f1fa9880.mp3
Dr. Dre|Satisfiction {Ft. Snoop Dogg/Marsha Ambrosius/King Mez}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8456edf9a052399b3047ebcdce60b3c3.mp3
Dr. Dre|Genocide {Ft. Kendrick Lamar/Marsha Ambrosius/Candice Pillay}|JME29PBKdPI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/08df9441d674358de46efbff1d0e00e8.mp3
Dr. Dre|Animals {Ft. Anderson Paak}|D06ou08y6gA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1e87ea9fca6cb846f73e3c61aa70840e.mp3
Drake|No Tellin'|P771kBe0f1E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/613171b2f938d29290b51efdfb04581e.mp3
Drake|6 Man|B1mPyMOCDsg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d332a88a84da6d05baa34eb8e843ce37.mp3
Drake|Energy|7LnBvuzjpr4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/83cbd75c082491a0385fa9d41a7dece8.mp3
Drake|Hotline Bling|uxpDa-c-4Mc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e5b2d744f1a8df48c0efb48f0d5d0a36.mp3
Drake|Jungle|iW3AMC6jUeo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/269950a71a99af8d59f03b11022f3bd4.mp3
Drapht|Dancin' John Doe|dKQFrvzLBhE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dddea1b10b7a8ea8a64b220e63ab198a.mp3
Dream On Dreamer|Don't Lose Your Heart|EKXJFv5VLOc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a9ec631ff05b77faaaf3ecedd986d215.mp3
Dream On Dreamer|Vertigo|rY4v7RoBWew||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e10558e067f45000a405756d5529bea7.mp3
Dreller|One Night Stand|Tr1McKI3Q0U||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/317850ffc0a0fe26c82190ea40cac456.mp3
Drenge|Running Wild|mimom_NdOWU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/89c79c6b55e913642b3b82ee521d609d.mp3
Drenge|The Woods|M7bLzcg-DBk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/232ff0e270e9898cbd7c6536312e91ee.mp3
Drenge|We Can Do What We Want|nsqy-z8HQ-o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5a9c1cc460ccab236ce7c206ec3f4389.mp3
Dro Carey|Monomiles {Ft. Chocolate/Kid Kairo}|3sRK-rANZ-o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fa685e75a0b17bc4a6de9da271145182.mp3
Drones, The|Taman Shud|6OkgaCRII7I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2bd72326ca5055b46065acedd766ecf2.mp3
Drunk Mums|Pub On My Own|KMbjZX62wbQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0762100504db788ef7a1e4566a1a096f.mp3
Du Tonc|Animals|bZsGIcX1RiM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4000a50bb6d5480d1b1547982623e8dd.mp3
Du Tonc|Every Song|EffsA4ErvRU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8614d0aab913ca767fc15710b891da01.mp3
Duke Dumont|Ocean Drive|KDxJlW6cxRk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cfc558dbd14da3d77262b791adb7885a.mp3
Duke Dumont|The Giver (Reprise)|6oAqOFz6QsU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7fe68bb824bca0a12e7d65e2e4c646f6.mp3
Dusk|Evolve {Ft. Jane Tyrrell}|5bFBOF8ircU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9b01b29f952edce4c87525cf5f85fc30.mp3
Dusk|Way Back Home|GqttkV4Dji4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9016b1128f7fbc9e81cffcc330454a33.mp3
Dustin Tebbutt|Silk {Ft. Thelma Plum}|Oou4p5mXOTY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/db9a9113382081ccd9376f5836c55507.mp3
Dustin Tebbutt|Home|425vprRGG8o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b8b8902ed7e01f00fd9e38d4ebd2285c.mp3
Dutch Uncles|Decided Knowledge|KESiOVOufm4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/414ba97f41992919e66c9054ccc18ab5.mp3
Dylan Joel|Swing {Ft. Mantra/DJ Izm}|3LRmrpUV6iQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f6e03b20a5b604bfd30167d5417437a4.mp3
Dylan Joel|Ain't You|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/41c361407f3b96fa9a1a3eea35709202.mp3
Dylan Joel|What's Good|8ifQCGAXPUw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8bea0640081cb2ab76d6600331d607ff.mp3
Dylan Joel|Always Fresh|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cf940b754f07c316cc62e87a6f1bffe2.mp3
Dylan Joel|Hometown Peeps|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9cb9b4f52fa24a0c18cad32637c8d903.mp3
Dylan Joel|Blank|2fAg10vdVM0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/97d43c55a04b6033a84514a9cd00c9e0.mp3
Dâm-Funk|Rise|-fFP7rkhtkg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3daae815d483d5ca24e958d40df956d7.mp3
Dâm-Funk|We Continue|LEu_ARi0Fc8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6511c9f37160bc678dcd5d17dea570f8.mp3
EL VY|I'm The Man To Be|TYr2FWnSaAo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/35474daa6686466bd38fbcaa68593174.mp3
EL VY|Return To The Moon|LUAOwceIzRM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2a3517003cdb362c692852a6322c4ed6.mp3
ESESE|WONDERLAND {Ft. Hancoq/Hudson James Jr/Lostbeat}|t0nymO1NIZg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bae17ff3979021a7d22d73b89bb84272.mp3
ESESE|Alive {Ft. Hancoq/Baro/Cazeaux OSLO}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/26c0ec40f39cc6866f37ff2ffe16384a.mp3
E^ST|Disappear|EG2tGAdHgs4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/94a7612fd6a1e72876f3bd42cece12be.mp3
E^ST|The Alley|e2p7k6dnkUk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8cc30130f5da86e0f30f4d084d09bacf.mp3
E^ST|Bitter Sweet Symphony {triple j Like A Version}|s64RnXSwn-A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f8407434659de95e964292d28a52b6d9.mp3
Eagles Of Death Metal|Complexity|3DLVLRpKtYc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4db2095fd85ee41505f80584d9dc9d08.mp3
Earl Sweatshirt|Grief|tZ5Mu2gs-M8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/433faa947c52915d26143c800fa7474e.mp3
Earl Sweatshirt|Faucet|pCqbOp9-hd8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3aefc1c96cbf78e2180554aae5b7636f.mp3
East India Youth|Turn Away|UcMnFLnYJuo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/74b817542158d9b0908e7d13d70daaf3.mp3
East Journey|Emu {Ft. Yothu Yindi}|WJVxDcyUuyE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f8b74623fa0ec3dd99ce01338224f865.mp3
Ecca Vandal|Battle Royal|wbkJsg9w4hU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/42ebecb2010863425a490f88cc779dfc.mp3
Ecca Vandal|End Of Time|MZ6MeHRskFE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a0afdf52c4d0dc6fad4b9a74e5d0cc05.mp3
Ecca Vandal|Father Hu$$la|TJ_FHLpZ_fQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7dff73c8e2c76b800ede6d613a6876ca.mp3
Eden Mulholland|The New Old Fashioned|9Y0tt4d8y1c||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/767dfe3eeb1bfc0f594da55a5d110bab.mp3
Edward Francis|Mistaken For Grandeur|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8686fe09d6b272c41abc8dd548a5f4ff.mp3
Edward Francis|Braver|e4chaiGa_rw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5bccdc3237154ec48aacaad03e393de8.mp3
Edward R.|Wolves And The Water|Rmjmf4xC4lE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4f49c07820bd6e7fd802c24f74978fa7.mp3
Edward Sharpe & The Magnetic Zeros|Hot Coals|TO_dkKLIKqk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/594cb18495e0bf8746c53bb713064c81.mp3
El Guincho|Mis Hits|kS8TvSBdtGY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6c5765f045fa1f0e8dbebc3b3cdcef98.mp3
Elana Stone|Steely Dan|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/88393fe4396d9e49accc93357949acb2.mp3
Eleanor Dunlop|Rollin' On|-SxrmMAsnnA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/70f78632179aa9866f9976e160062960.mp3
Elizabeth Rose|Shoulda Coulda Woulda|Zzv1_IGvx7Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1b3651e3a0d22fc895f2bb8122e37f94.mp3
Elizabeth Rose|Another Earth|YFdQC7E4y7I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ae1dd011d6b89e206c69f5c18adad18e.mp3
Elizabeth Rose|Division|KdO-MV7mT-4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b6b999d71a8ac25b0712a8e4476782ef.mp3
Elk Road|Not To Worry {Ft. Governors}|ILEsvl3E6Og||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e95c1906d4edb514f5a30e2fe7b2ed7d.mp3
Ella Fence|Unknown Water|C089Vi9hf10||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5e6e3c208c45c8edd9540e74bb1fd0c7.mp3
Ella Fence|The Dust|YXh23s7_S7k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3ea166465c34ed909b50f1dc69c5cf30.mp3
Ella Thompson|I Go Over|cLHW_i8sKSo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d174de54817d48d902eac69ee109bb2d.mp3
Elliot Moss|I Can't Swim|IrEZV6mhdDs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aa90bb6c5112777dac578a6a39642540.mp3
Elliot Moss|Big Bad Wolf|7kbtVizsylU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e844b295fe6c853a7fd5975958d3d2a9.mp3
Elliphant|Love Me Badder|9xVo92yWNHM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/25f6f92eb9659e3540ed68f299761ced.mp3
Elvis Perkins|AM|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/33561179b9776739b239db1f24e8d88e.mp3
Emma Louise|Underflow|FnfTrnoznm4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e5be199e628cc7a11364141834398f79.mp3
Emmy The Great|Swimming Pool|JCa5lKjIMJU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f2f72cd050ea6520f73c49411b3b5b24.mp3
Empress Of|Standard|Ht5d7gVqo1I||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3fc9599e332c9011a7e7f891d0a79376.mp3
Empress Of|How Do You Do It|iLDCjV5TsYc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5d1fcd6943d0097da870d181cfd09912.mp3
Endless Heights|Haunt Me|Q91Dbhfz0iQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/711d17f79e26105c87f1558ff172ea61.mp3
Equal|Shakedown {Ft. Seja}|Bc0gkjcIFW4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7ebc8d086f94220e77ff936eccf0a107.mp3
Errors|Lease Of Life|uSzwq_d9Y_Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bceafad44b37db84d4e29ca532d9d895.mp3
Etienne De Crecy|WTF {Ft. P.O.S/Dave}|3z0E8TNFp1g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b0c1cf99d9348cccd6eca6fef5a50453.mp3
Evangeline|My Kingdom|U2ROREVkdjY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bf51875e32d56b3b6836458b6fa98107.mp3
Evangeline|Chemicvl|YvCyicp3YfM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7d5fbae4a01076c1487d11e9ea01df6c.mp3
Everybody Everybody|Blackbox|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/69efed582eb88c68a72026f0f1881d3f.mp3
Everything Everything|Spring/Sun/Winter/Dread|u3FO46D1dqs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/db914bae70db644f1d1c5d9dbd7bffbc.mp3
Everything Everything|Distant Past|TOUuWZ8-hBg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ac68bbfdb75527258a25c056c1065172.mp3
Everything Everything|No Reptiles|zbxp3qt9LEc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ac10f9ee0e976030a79639d465f832da.mp3
Everything Everything|Regret|RDSEtWt9u-A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2f46886aff75b4585b32b1bd4d438e14.mp3
Everything Everything|With Every Heartbeat {triple j Like A Version}|PoD5IpfPIHk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/643b0620d551f441481574158ad57075.mp3
Everything Everything|Fortune 500|kIM1Dtg98kU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d9ec5bae747b8d66f2b51a5d2f42edb.mp3
Eves The Behavior|Electrical|bKxpF_WsCm0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f3fde82d3d65002d52a06bdc866ff106.mp3
Eves The Behavior|TV|b3wazfdqkkw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6b4c96abfbfcc3cb1f8bd823d0d48be4.mp3
Example|Whisky Story|CQceqbA7kFI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d348ffe9cc26d8d40cd6b15b5eb79c0.mp3
Ezra Furman|Lousy Connection|fvfI6Q5WFT0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/70925fa8005fccf9b5ba0c8c3c18512b.mp3
Ezra Furman|Restless Year|NDOenFQazrA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/69993654d58d269f09cd502b3efc3770.mp3
FEWS|The Zoo|GsHNH4cVdyE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ef9db04095a133e1a6ee63f375b6b90c.mp3
FIDLAR|West Coast|ztlZq_qqu-4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/01ee267ba0941d1bea38777f056e0956.mp3
FIDLAR|40oz. On Repeat|iJy8VgB83OQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f4160224759a1cc29c37cc3dc717d303.mp3
FIDLAR|Drone|YhZy3Srs5HU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f1be2b72969ac3e58093d46fdac9598f.mp3
FIDLAR|Sober|liQ8K8fRMIA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1cf238455c9d3add21cb48071d94487e.mp3
FKA twigs|I'm Your Doll|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/efd38533dcb5e840736264ebe90c60e8.mp3
FKA twigs|Glass & Patron|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3937a5061a1a6d07bc5a2593d3393268.mp3
FKA twigs|In Time|G6eY0BtGxPg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e679026292c67b7668501e92daf52a52.mp3
FKA twigs|Figure 8|Bdj-urL1zNA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/52ec2494d6c91fdf799d28cf4a72b51b.mp3
FTSE|Brits Abroad|lZGm9i_v2bo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/617cf683b7094a21116fb35c27f7a0d2.mp3
FTSE|Blood On My Hands|LM2Lwdj5d-g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/640656f6e70f51276214343c1042ee64.mp3
Fait|Solace|szfRjmiC3Jw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4b6440248e78cfa42b2fdd895d999e6c.mp3
Faith No More|Superhero|NKP98hDBJ8w||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bb5966e6df1bce1e7ac6741ff4dd31c2.mp3
Faith No More|Sunny Side Up|uPlmhJG_xUM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e968a7a62be27b671fa826c8987aba81.mp3
Fake Problems|Holy Attitude|UQ_I65LvdBU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8acefea6a3d7647fa4c1b98a3587cf3b.mp3
Fascinator|Dead Of The Night|B1t6KQ_usaM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/03f99aa89d492254f5a5232930abd40b.mp3
Fashawn|Something To Believe In {Ft. Nas/Aloe Blacc}|eWTAcLk9KK4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c774503d577271fde4cf8ea74ffca2da.mp3
Fashawn|Out The Trunk|WM6GaIVabu4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5864e8f98157c4111f9597434e471f54.mp3
Fat Freddy's Drop|Razor|4PvleNiGdsg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/fdac54592947a25174169921b2065456.mp3
Fat White Family|Whitest Boy On The Beach|YKNt_qq6N7o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7e9f65bf489b4be0e9d91911b6d4368c.mp3
